timestamp,steps,prediction,anomaly_score,anomaly_likelihood
2015-10-26 06:15:00,20.0,75.81161157922465,0.0,0.5
2015-10-26 06:30:00,24.0,20.0,0.025000000000000001,0.5
2015-10-26 06:45:00,10.0,20.0,0.0,0.5
2015-10-26 07:00:00,15.0,10.0,0.025000000000000001,0.5
2015-10-26 07:15:00,39.0,10.0,0.0,0.5
2015-10-26 07:30:00,18.0,39.0,0.0,0.5
2015-10-26 07:45:00,8.0,18.0,0.0,0.5
2015-10-26 08:00:00,5.568,8.0,0.0,0.5
2015-10-26 08:15:00,10.432,5.568,0.0,0.5
2015-10-26 08:30:00,5.16741,10.432,0.0,0.5
2015-10-26 08:45:00,29.6593,5.149356999999999,0.0,0.5
2015-10-26 09:00:00,27.1733,29.6593,0.0,0.5
2015-10-26 09:15:00,6.51077,27.1733,0.0,0.5
2015-10-26 09:30:00,30.4892,6.524482999999999,0.0,0.5
2015-10-26 09:45:00,21.0,30.46183,0.0,0.5
2015-10-26 10:00:00,11.0,21.0,0.0,0.5
2015-10-26 10:15:00,10.0,11.0,0.0,0.5
2015-10-26 10:30:00,14.0,10.0,0.0,0.5
2015-10-26 10:45:00,9.0,14.0,0.0,0.5
2015-10-26 11:00:00,11.0,75.81161157922465,0.10000000000000001,0.5
2015-10-26 11:15:00,55.0,75.81161157922465,0.125,0.5
2015-10-26 11:30:00,15.0,69.56812810545725,0.17499999999999999,0.5
2015-10-26 11:45:00,31.0,15.0,0.050000000000000003,0.5
2015-10-26 12:00:00,53.0,69.56812810545725,0.0,0.5
2015-10-26 12:15:00,22.0,64.59768967382007,0.025000000000000001,0.5
2015-10-26 12:30:00,34.0,64.59768967382007,0.10000000000000001,0.5
2015-10-26 12:45:00,17.0,34.0,0.050000000000000003,0.5
2015-10-26 13:00:00,16.0,64.59768967382007,0.050000000000000003,0.5
2015-10-26 13:15:00,8.0,64.59768967382007,0.0,0.5
2015-10-26 13:30:00,30.0,8.0,0.025000000000000001,0.5
2015-10-26 13:45:00,32.0,30.0,0.025000000000000001,0.5
2015-10-26 14:00:00,51.0,64.59768967382007,0.0,0.5
2015-10-26 14:15:00,61.0,50.99999999999999,0.0,0.5
2015-10-26 14:30:00,137.0,63.51838277167404,0.025000000000000001,0.5
2015-10-26 14:45:00,48.0,85.56286794017183,0.025000000000000001,0.5
2015-10-26 15:00:00,533.0,48.0,0.050000000000000003,0.5
2015-10-26 15:15:00,548.0,219.79400755812028,0.0,0.5
2015-10-26 15:30:00,381.0,318.2558052906842,0.0,0.5
2015-10-26 15:45:00,95.0,337.07906370347894,0.0,0.5
2015-10-26 16:00:00,9.0,264.45534459243527,0.0,0.5
2015-10-26 16:15:00,241.0,264.45534459243527,0.0,0.5
2015-10-26 16:30:00,120.0,257.41874121470465,0.0,0.5
2015-10-26 16:45:00,88.0,216.19311885029325,0.025000000000000001,0.5
2015-10-26 17:00:00,33.0,177.73518319520528,0.0,0.5
2015-10-26 17:15:00,280.0,177.73518319520528,0.025000000000000001,0.5
2015-10-26 17:30:00,143.0,208.4146282366437,0.0,0.5
2015-10-26 17:45:00,276.0,188.79023976565057,0.025000000000000001,0.5
2015-10-26 18:00:00,75.0,214.9531678359554,0.0,0.5
2015-10-26 18:15:00,8.0,172.9672174851688,0.0,0.5
2015-10-26 18:30:00,15.0,172.9672174851688,0.0,0.5
2015-10-26 18:45:00,38.0,172.9672174851688,0.0,0.5
2015-10-26 19:00:00,113.0,172.9672174851688,0.050000000000000003,0.5
2015-10-26 19:15:00,99.0,154.97705223961813,0.050000000000000003,0.5
2015-10-26 19:30:00,56.0,138.18393656773267,0.025000000000000001,0.5
2015-10-26 19:45:00,60.0,113.52875559741287,0.050000000000000003,0.5
2015-10-26 20:00:00,88.0,97.470128918189,0.025000000000000001,0.5
2015-10-26 20:15:00,86.0,94.6290902427323,0.0,0.5
2015-10-26 20:30:00,19.0,92.04036316991261,0.025000000000000001,0.5
2015-10-26 20:45:00,9.0,92.04036316991261,0.0,0.5
2015-10-26 21:00:00,229.0,92.04036316991261,0.0,0.5
2015-10-26 21:15:00,118.0,133.12825421893882,0.0,0.5
2015-10-26 21:30:00,91.0,128.58977795325717,0.0,0.5
2015-10-26 21:45:00,153.0,117.31284456728001,0.025000000000000001,0.5
2015-10-26 22:00:00,55.0,128.018991197096,0.0,0.5
2015-10-26 22:15:00,64.0,106.11329383796719,0.0,0.5
2015-10-26 22:30:00,39.0,93.47930568657704,0.025000000000000001,0.5
2015-10-26 22:45:00,98.0,93.47930568657704,0.025000000000000001,0.5
2015-10-26 23:00:00,11.0,94.8355139806039,0.0,0.5
2015-10-26 23:15:00,326.0,94.8355139806039,0.0,0.5
2015-10-26 23:30:00,203.0,164.18485978642275,0.0,0.5
2015-10-26 23:45:00,221.0,175.8294018504959,0.0,0.5
2015-10-27 00:00:00,173.0,189.38058129534713,0.0,0.5
2015-10-27 00:15:00,79.0,184.46640690674298,0.0,0.5
2015-10-27 00:30:00,472.0,152.82648483472008,0.0,0.5
2015-10-27 00:45:00,273.0,248.57853938430404,0.0,0.5
2015-10-27 01:00:00,157.0,255.90497756901283,0.0,0.5
2015-10-27 01:15:00,55.0,226.23348429830895,0.0,0.5
2015-10-27 01:30:00,127.0,174.86343900881624,0.0,0.5
2015-10-27 01:45:00,182.0,160.50440730617137,0.050000000000000003,0.5
2015-10-27 02:00:00,40.0,166.95308511431995,0.0,0.5
2015-10-27 02:15:00,286.0,166.95308511431995,0.0,0.5
2015-10-27 02:30:00,52.0,202.66715958002396,0.0,0.5
2015-10-27 02:45:00,61.0,202.66715958002396,0.0,0.5
2015-10-27 03:00:00,148.0,160.16701170601678,0.0,0.5
2015-10-27 03:15:00,113.0,156.51690819421174,0.050000000000000003,0.5
2015-10-27 03:30:00,11.0,143.4618357359482,0.050000000000000003,0.5
2015-10-27 03:45:00,12.0,11.0,0.050000000000000003,0.5
2015-10-27 04:00:00,355.0,11.999999999999998,0.025000000000000001,0.5
2015-10-27 04:15:00,11.0,206.92328501516374,0.0,0.5
2015-10-27 04:30:00,135.0,206.92328501516374,0.0,0.5
2015-10-27 04:45:00,37.0,185.3462995106146,0.0,0.5
2015-10-27 05:00:00,9.0,185.3462995106146,0.0,0.5
2015-10-27 05:15:00,19.0,9.0,0.074999999999999997,0.5
2015-10-27 05:30:00,147.0,9.0,0.0,0.5
2015-10-27 05:45:00,62.0,173.8424096574302,0.10000000000000001,0.5
2015-10-27 06:00:00,10.0,140.28968676020114,0.025000000000000001,0.5
2015-10-27 06:15:00,136.0,10.0,0.0,0.5
2015-10-27 06:30:00,18.0,139.0027807321408,0.22500000000000001,0.5
2015-10-27 06:45:00,150.0,139.0027807321408,0.0,0.5
2015-10-27 07:00:00,38.0,142.30194651249855,0.10000000000000001,0.5
2015-10-27 07:15:00,88.0,142.30194651249855,0.050000000000000003,0.5
2015-10-27 07:30:00,65.0,126.01136255874897,0.0,0.5
2015-10-27 07:45:00,101.0,107.70795379112427,0.074999999999999997,0.5
2015-10-27 08:00:00,75.0,105.69556765378698,0.0,0.5
2015-10-27 08:15:00,20.0,96.48689735765088,0.025000000000000001,0.5
2015-10-27 08:30:00,56.0,96.48689735765088,0.0,0.5
2015-10-27 08:45:00,243.0,84.3408281503556,0.025000000000000001,0.5
2015-10-27 09:00:00,20.0,131.9385797052489,0.0,0.5
